Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
LS23:7,LS5035 to LSR033,11,,R5035D,1
LS23:8,LS5035 to LSR029,10,,R5035E1,1
LS24:1,LS5035 to LSR029,10,,R5035E2,0
LS24:2,LS5035 to LSR029,10,,R5035E3,0
LS24:3,LS5035 to LSR025,9,,R5035F1,0
LS24:4,LS5035 to LSR025,9,,R5035F2,1
LS24:5,LS5035 to LSR025,9,,R5035F3,0
LS24:6,LS5035 to LSR023,8,,R5035G1,0
LS24:7,LS5035 to LSR023,8,,R5035G2,0
LS24:8,LS5035 to LSR021,7,,R5035H1,2
LS25:1,LS5035 to LSR021,7,,R5035H2,0
LS25:2,LS5035 to LSR021,7,,R5035H3,0
LS25:3,LS5035 to LSR019,6,,R5035J1,0
LS25:4,LS5035 to LSR019,6,,R5035J2,0
LS25:5,LS5035 to LSR017,5,,R5035K1,0
LS25:6,LS5035 to LSR017,5,,R5035K2,0
LS25:7,LS0071,,,S71,4478
LS25:8,LS0073,,,S73,2106
LS26:1,LS0075,,,S75,2872
LS26:2,LS0080,,,S80,4481
LS26:3,LS0081,,,S81,4468
LS26:4,LS0082,,,S82,62
LS26:5,LS0083,,,S83,2533
LS26:6,LS0084,,,S84,2720
LS26:7,LS0085,,,S85,2454
LS26:8,LS0086,,,S86,2165
LS27:1,LS0090,,,S90,4553
LS27:2,LS0091,,,S91,4495
LS27:3,LS0092,,,S92,2541
LS27:4,LS0093,,,S93,2377
LS27:5,LS0094,,,S94,2327
LS27:6,LS0095,,,S95,2591
LS27:7,LS0100,,,S100,4555
LS27:8,LS0102,,,S102,48
LS28:1,LS0110,,,S110,1454
LS28:2,LS0112,,,S112,3146
LS28:3,LS0200,,,S200,2577
LS28:4,LS0202,,,S202,2237
LS28:5,LS0210,,,S210,2579
LS28:6,LS1411,,,S1411,1216
LS28:7,LS1413,,,S1413,1214
LS28:8,LS1414,,,S1414,1188
LS29:1,LS1415,,,S1415,1214
LS29:2,LS1418,,,S1418,1184
LS29:3,LS1427,,,S1427,1212
LS29:4,LS1429,,,S1429,1212
LS29:5,LS1431,,,S1431,1214
LS29:6,LS1432,,,S1432,1184
LS29:7,LS1433,,,S1433,1214
LS29:8,LS1438,,,S1438,1183
LS2A:1,LS1440,,,S1440,1183
LS2A:2,LS1442,,,S1442,204
LS2A:3,LS1444,,,S1444,400
LS2A:4,LS1446,,,S1446,708
LS2A:5,LS1448,,,S1448,162
LS2A:6,LS5557,,,S5557,0
LS2A:7,LS5561,,,S5561,274
LS2A:8,LS0033,,,S33,442
LS2B:1,LS0035,,,S35,442
LS2B:2,LS0037,,,S37,470
LS2B:3,LS0039,,,S39,470
LS2B:4,LS0041,,,S41,474
LS2B:5,LS0043,,,S43,466
LS2B:6,LS0045,,,S45,312
LS2B:7,LS0047,,,S47,1558
LS2B:8,LS0049,,,S49,698
LS2C:1,LS0051,,,S51,708
LS2C:2,LS0053,,,S53,216
LS2C:3,LS0058,,,S58,1686
LS2C:4,LS0059,,,S59,2873
LS2C:5,LS0060,,,S60,2150
LS2C:6,LS0065,,,S65,2869
LS2C:7,LS0066,,,S66,2736
LS2C:8,LS0068,,,S68,2146
LS2D:1,LS0072,,,S72,2694
LS2D:2,LS0074,,,S74,2185
LS2D:3,LS5040,,,S5040,0
LS2D:4,LS0141,,,S141,2988
LS2D:5,LS0142,,,S142,3105
LS2D:6,LS0147,,,S147,2966
LS2D:7,LS0156,,,S156,3289
LS2D:8,LS0158,,,S158,3288
LS2E:1,LS0165,,,S165,3358
LS2E:2,LS0166,,,S166,3286
LS2E:3,LS0167,,,S167,3358
LS2E:4,LS0170,,,S170,2098
LS2E:5,LS1404,,,S1404,1190
LS2E:6,LS1408,,,S1408,1190
LS2E:7,LS0132,,,S132,1519
LS2E:8,LS0135,,,S135,1630
LS2F:1,LS0136,,,S136,0
LS2F:2,LS0139,,,S139,1700
LS2F:3,LS0140,,,S140,1557
LS2F:4,LS0145,,,S145,1730
LS2F:5,LS1271,,,S1271,72
LS2F:6,LS1302,,,S1302,1375
LS2F:7,LS1304,,,S1304,1375
LS2F:8,LS0009,,,S9,672
LS30:1,LS0011,,,S11,664
LS30:2,LS0013,,,S13,810
LS30:3,LS0015,,,S15,610
LS30:4,LS0017,,,S17,639
LS30:5,LS0019,,,S19,594
LS30:6,LS0021,,,S21,608
LS30:7,LS0023,,,S23,358
LS30:8,LS0025,,,S25,363
LS31:1,LS0027,,,S27,371
LS31:2,LS0029,,,S29,358
LS31:3,LS0031,,,S31,348
LS31:4,LS0054,,,S54,4544
LS31:5,LS0055,,,S55,4475
LS31:6,LS0056,,,S56,1054
LS31:7,LS0057,,,S57,2117
LS31:8,LS0064,,,S64,4534
LS32:1,LS5006,,,S5006,1
LS32:2,LS5035,,,S5035,2
LS32:3,LS1442 TRTS,,,L1442TRS,2
LS32:4,LS1444 TRTS,,,L1444TRS,326
LS32:5,LS1446 TRTS,,,L1446TRS,650
LS32:6,LS1448 TRTS,,,L1448TRS,120
LS32:7,LS5561 TRTS,,,L5561TRS,22
LS32:8,LCS14TRS,LS5561,,LCS14TRS,252
LS33:1,LCS59TRS,LS1442,,LCS59TRS,201
LS33:2,LS1444 TRTS,,,LCP1TRS,74
LS33:3,LS1446 TRTS,,,LCP2TRS,55
LS33:4,LS1448 TRTS,,,LCP3TRS,42
LS33:5,LS5557 TRTS,,,L5557TRS,0
LS33:6,LS0033 TRTS,LST P11,,LPL11TRS,441
LS33:7,LS0037 TRTS,LST P12,,LPL12TRS,462
LS33:8,LS0041 TRTS,LST P13,,LPL13TRS,474
LS34:1,LS0043 TRTS,LST P14,,LPL14TRS,464
LS34:2,LS0045 TRTS,LST P15,,LPL15TRS,312
LS34:3,LS0049 TRTS,LST P16,,LPL16TRS,698
LS34:4,LS0051 TRTS,LST P17,,LPL17TRS,708
LS34:5,LS0053 TRTS,LST P18,,LPL18TRS,216
LS34:6,Unused,,,,0
LS34:7,LS0009 TRTS,LST P1,,LPL1TRS,670
LS34:8,LS0011 TRTS,LST P2,,LPL2TRS,663
LS35:1,LS0013 TRTS,LST P3,,LPL3TRS,809
LS35:2,LS0015 TRTS,LST P4,,LPL4TRS,610
LS35:3,LS0014 TRTS,LST P5,,LPL5TRS,640
LS35:4,LS0019 TRTS,LST P6,,LPL6TRS,594
LS35:5,LS0021 TRTS,LST P7,,LPL7TRS,610
LS35:6,LS0023 TRTS,LST P8,,LPL8TRS,358
LS35:7,LS0025 TRTS,LST P9,,LPL9TRS,364
LS35:8,LS0029 TRTS,LST P10,,LPL10TRS,350
LS36:1,TES,,,TES,2682
LS36:2,TRLR,,,TRLR,1217
LS36:3,TSHP,,,TSHP,1190
LS36:4,TSHN,,,TSHN,1190
LS36:5,TSJH,,,TSJH,1187
LS36:6,TACB,,,TACB,749
LS36:7,TRMW,,,TRMW,1061
LS36:8,TRMY,,,TRMY,613
LS37:1,TSJP,,,TSJP,220
LS37:2,TSJS,,,TSJS,147
LS37:3,TLA,,,TLA,433
LS37:4,TLC,,,TLC,543
LS37:5,TLD,,,TLD,545
LS37:6,TLE,,,TLE,763
LS37:7,TMA,,,TMA,426
LS37:8,TMC,,,TMC,564
LS38:1,TMD,,,TMD,564
LS38:2,TME,,,TME,810
LS38:3,TNA,,,TNA,452
LS38:4,TNC,,,TNC,566
LS38:5,TND,,,TND,566
LS38:6,TNE,,,TNE,768
LS38:7,TPA,,,TPA,431
LS38:8,TPC,,,TPC,579
LS39:1,TPD,,,TPD,579
LS39:2,TPE,,,TPE,829
LS39:3,TRA,,,TRA,325
LS39:4,TRB,,,TRB,403
LS39:5,TRC,,,TRC,397
LS39:6,TRD,,,TRD,618
LS39:7,TSA,,,TSA,704
LS39:8,TSB,,,TSB,718
LS3A:1,TSC,,,TSC,720
LS3A:2,TTA,,,TTA,715
LS3A:3,TTB,,,TTB,716
LS3A:4,TUA,,,TUA,223
LS3A:5,TUB,,,TUB,239
LS3A:6,THGL,,,THGL,2098
LS3A:7,TVM,,,TVM,1522
LS3A:8,TDSK,,,TDSK,1702
LS3B:1,TXHE,,,TXHE,1376
LS3B:2,TAA,,,TAA,629
LS3B:3,TAB,,,TAB,951
LS3B:4,TAC,,,TAC,951
LS3B:5,TAD,,,TAD,1322
LS3B:6,TBA,,,TBA,646
LS3B:7,TBB,,,TBB,975
LS3B:8,TBC,,,TBC,973
LS3C:1,TBD,,,TBD,1322
LS3C:2,TCA,,,TCA,725
LS3C:3,TCB,,,TCB,1133
LS3C:4,TCC,,,TCC,1133
LS3C:5,TCD,,,TCD,1585
LS3C:6,TDA,,,TDA,601
LS3C:7,TDB,,,TDB,761
LS3C:8,TDC,,,TDC,753
LS3D:1,TDD,,,TDD,1209
LS3D:2,TEA,,,TEA,577
LS3D:3,TEC,,,TEC,751
LS3D:4,TED,,,TED,751
LS3D:5,TEE,,,TEE,1262
LS3D:6,TFA,,,TFA,581
LS3D:7,TFC,,,TFC,799
LS3D:8,TFD,,,TFD,799
LS3E:1,TFE,,,TFE,1166
LS3E:2,TGA,,,TGA,578
LS3E:3,TGB,,,TGB,712
LS3E:4,TGC,,,TGC,712
LS3E:5,TGD,,,TGD,1158
LS3E:6,THA,,,THA,281
LS3E:7,THB,,,THB,395
LS3E:8,THC,,,THC,397
LS3F:1,THD,,,THD,578
LS3F:2,TJA,,,TJA,367
LS3F:3,TJB,,,TJB,397
LS3F:4,TJC,,,TJC,397
LS3F:5,TJD,,,TJD,519
LS3F:6,TKA,,,TKA,345
LS3F:7,TKB,,,TKB,379
LS3F:8,TKC,,,TKC,379
LS40:1,TKD,,,TKD,0
LS40:2,Unused,,,,0
LS40:3,Unused,,,,0
LS40:4,Unused,,,,0
LS40:5,Unused,,,,0
LS40:6,Unused,,,,0
LS40:7,Unused,,,,0
LS40:8,Unused,,,,0
